user,member,sex,baby_age,baby_sex
45130,3,2,17,2
45131,3,2,16,1
45132,2,2,9,1
45133,3,2,22,1
45134,3,2,62,2
45135,2,-99,-99,-99
45136,3,2,9,2
45137,3,2,-99,0
45138,2,2,8,2
45139,3,2,53,1
45140,1,2,35,1
45141,3,2,9,3
45142,2,0,14,1
45143,3,2,7,3
45144,4,2,-99,2
45145,3,1,0,1
45146,3,2,-99,2
45147,3,2,20,1
45148,1,2,3,2
45149,3,2,48,1
45150,3,2,-99,0
45151,6,2,10,2
45152,3,2,27,1
45153,1,2,65,1
45154,2,2,12,2
45155,3,2,2,1
45156,1,0,3,2
45157,3,2,20,1
45158,3,2,8,2
45159,3,2,-99,0
45160,3,2,-99,0
45161,3,-99,-99,-99
45162,4,2,22,2
45163,3,2,20,1
45164,2,0,-99,0
45165,3,2,15,1
45166,3,2,-99,0
45167,3,-99,-99,-99
45168,2,0,19,1
45169,3,2,13,2
45170,3,0,70,1
45171,2,2,15,2
45172,1,2,2,2
45173,3,2,21,2
45174,2,0,48,2
45175,2,2,20,1
45176,3,0,26,1
45177,3,2,16,1
45178,4,0,11,3
45179,5,2,10,2
45180,3,2,36,1
45181,3,2,75,2
45182,3,2,10,2
45183,3,0,-99,0
45184,3,0,2,1
45185,3,2,38,2
45186,2,1,-99,1
45187,3,2,36,2
45188,2,2,16,2
45189,2,-99,-99,-99
45190,2,0,34,2
45191,3,2,32,2
45192,1,2,12,1
45193,3,1,25,1
45194,3,1,23,1
45195,1,2,2,1
45196,4,2,15,2
45197,2,2,-99,0
45198,4,2,7,3
45199,3,2,24,2
45200,1,2,22,2
45201,4,2,-99,0
45202,4,2,9,1
45203,2,2,-2,3
45204,5,2,-99,0
45205,3,2,18,1
45206,2,2,30,2
45207,2,2,-99,1
45208,1,2,33,1
45209,3,2,10,2
45210,3,2,23,1
45211,3,2,41,2
45212,2,2,-1,3
45213,2,2,-99,0
45214,2,1,-99,0
45215,3,2,5,2
45216,2,1,18,1
45217,3,2,-99,0
45218,3,2,11,2
45219,2,2,33,1
45220,3,2,50,2
45221,3,2,2,2
45222,2,0,34,1
45223,3,2,17,1
45224,4,2,27,2
45225,4,2,36,1
45226,3,2,78,1
45227,4,2,16,1
45228,3,2,84,1
45229,2,2,23,2
45230,3,2,8,2
45231,3,2,36,2
45232,3,2,39,1
45233,3,2,40,1
45234,3,2,10,1
45235,3,0,21,2
45236,3,2,14,1
45237,3,2,7,1
45238,2,1,14,1
45239,2,2,67,1
45240,3,2,-99,0
45241,2,0,-99,0
45242,3,2,-99,0
45243,3,2,19,1
45244,3,0,5,2
45245,2,2,-99,0
45246,3,0,11,2
45247,2,2,0,3
45248,2,2,4,2
45249,2,2,38,2
45250,1,2,-99,0
45251,3,2,12,2
45252,3,2,-99,0
45253,1,1,-99,2
45254,3,2,68,2
45255,3,-99,-99,-99
45256,3,2,13,2
45257,2,2,14,2
45258,3,0,56,2
45259,3,0,-99,4
45260,3,-99,-99,-99
45261,2,2,13,1
45262,2,2,5,2
45263,3,2,18,1
45264,3,2,21,2
45265,3,2,27,1
45266,3,2,50,1
45267,2,2,-99,0
45268,3,2,70,1
45269,2,0,18,2
45270,2,2,18,1
45271,3,2,11,2
45272,2,2,81,2
45273,3,2,72,2
45274,3,2,14,2
45275,3,2,18,2
45276,3,1,20,1
45277,3,2,16,1
45278,2,2,9,1
45279,3,2,24,2
45280,3,2,121,1
45281,3,2,-99,2
45282,3,2,0,3
45283,1,2,2,1
45284,3,-99,-99,-99
45285,2,0,62,2
45286,3,2,48,4
45287,3,2,22,1
45288,3,2,52,2
45289,2,2,115,2
45290,2,0,14,2
45291,3,2,18,1
45292,3,0,-99,2
45293,1,2,30,2
45294,2,2,16,2
45295,3,2,14,1
45296,3,2,-99,2
45297,2,2,-99,0
45298,3,2,-99,1
45299,2,2,16,2
45300,3,2,10,2
45301,2,2,-99,0
45302,3,2,4,1
45303,3,2,7,2
45304,4,2,9,1
45305,2,2,41,2
45306,3,2,38,2
45307,3,0,40,1
45308,3,2,33,2
45309,3,2,10,1
45310,3,2,20,1
45311,1,2,54,2
45312,3,2,17,1
45313,3,2,10,1
45314,3,2,-99,0
45315,3,2,13,1
45316,3,2,60,1
45317,2,2,60,2
45318,3,1,130,1
45319,3,-99,-99,-99
45320,3,0,21,1
45321,4,2,1,1
45322,4,0,60,1
45323,2,2,-99,0
45324,2,1,12,2
45325,2,2,-99,0
45326,2,2,11,1
45327,3,2,8,1
45328,3,0,-99,2
45329,3,0,26,2
45330,3,2,13,2
45331,3,2,9,1
45332,3,0,12,2
45333,3,2,1,2
45334,3,-99,-99,-99
45335,3,2,10,3
45336,1,2,14,2
45337,3,2,28,1
45338,3,2,28,1
45339,1,2,-99,0
45340,4,-99,-99,-99
45341,2,2,32,2
45342,4,2,20,1
45343,2,2,71,2
45344,2,2,8,1
45345,2,2,8,1
45346,3,2,10,2
45347,2,2,-99,0
45348,1,2,5,3
45349,3,1,-1,3
45350,3,2,26,2
45351,3,2,18,2
45352,3,2,-99,0
45353,2,2,0,2
45354,2,2,23,2
45355,5,2,10,1
45356,3,2,32,1
45357,3,0,20,2
45358,3,2,17,2
45359,1,2,41,1
45360,2,2,19,1
45361,2,1,25,1
45362,3,2,10,2
45363,2,2,44,2
45364,3,2,6,1
45365,3,2,21,1
45366,1,2,10,3
45367,3,2,9,2
45368,3,0,4,1
45369,1,2,1,2
45370,3,2,42,2
45371,3,0,-99,0
45372,2,2,190,2
45373,2,1,14,1
45374,3,0,0,3
45375,3,2,-99,0
45376,2,0,6,1
45377,3,2,8,2
45378,2,-99,-99,-99
45379,4,0,10,1
45380,3,2,18,1
45381,3,0,-99,0
45382,4,2,6,2
45383,3,2,8,1
45384,2,2,10,3
45385,1,2,15,2
45386,1,2,-99,0
45387,1,-99,-99,-99
45388,3,2,11,2
45389,2,2,2,2
45390,3,2,18,2
45391,1,2,7,2
45392,3,0,-99,0
45393,3,2,-99,0
45394,3,2,11,1
45395,3,2,21,2
45396,3,0,24,2
45397,2,2,8,1
45398,1,2,9,2
45399,3,2,15,1
45400,3,2,18,2
45401,3,0,-99,2
45402,4,2,62,2
45403,3,2,17,1
45404,1,2,-99,0
45405,3,2,13,1
45406,2,2,19,2
45407,3,2,9,2
45408,2,2,11,2
45409,3,2,32,1
45410,3,2,14,2
45411,3,2,19,1
45412,5,2,-99,0
45413,3,2,11,2
45414,3,0,-99,0
45415,3,2,10,1
45416,3,2,9,2
45417,4,2,78,2
45418,1,2,48,2
45419,3,2,31,1
45420,2,0,12,2
45421,3,2,17,2
45422,2,2,34,2
45423,3,2,39,2
45424,2,2,-99,0
45425,2,2,54,2
45426,4,2,7,2
45427,4,2,10,1
45428,3,2,18,1
45429,4,2,61,1
45430,3,2,14,1
45431,4,0,16,1
45432,3,2,5,3
45433,2,2,-99,0
45434,3,2,-99,0
45435,3,2,4,2
45436,3,2,46,2
45437,3,2,22,1
45438,2,2,23,2
45439,2,2,-99,0
45440,3,2,67,1
45441,3,-99,-99,-99
45442,2,2,16,1
45443,2,2,-99,0
45444,3,2,32,1
45445,3,-99,-99,-99
45446,4,0,14,2
45447,3,2,59,1
45448,3,2,19,2
45449,3,2,10,2
45450,3,2,19,1
45451,3,2,9,2
45452,3,0,15,2
45453,1,2,59,2
45454,3,2,8,1
45455,1,2,-99,0
45456,3,1,4,1
45457,5,2,60,1
45458,3,2,11,2
45459,3,2,6,1
45460,1,2,91,2
45461,3,2,29,2
45462,4,2,8,1
45463,3,2,22,2
45464,3,2,4,3
45465,3,2,12,2
45466,2,1,-99,0
45467,3,2,10,1
45468,3,0,-99,0
45469,3,2,21,2
45470,3,2,13,2
45471,2,2,16,1
45472,3,2,-99,0
45473,2,0,12,1
45474,2,2,18,1
45475,2,2,-1,3
45476,3,-99,-99,-99
45477,3,1,2,1
45478,3,1,20,1
45479,3,2,63,1
45480,3,2,8,2
45481,3,2,2,2
45482,3,0,7,2
45483,3,2,79,2
45484,2,2,10,1
45485,3,2,65,2
45486,3,1,-99,0
45487,3,2,2,2
45488,3,-99,-99,-99
45489,3,2,6,3
45490,3,0,16,2
45491,3,2,4,1
45492,3,1,21,1
45493,3,2,17,2
45494,3,2,7,1
45495,3,2,-99,4
45496,3,2,7,2
45497,3,2,2,1
45498,3,2,-99,0
45499,3,2,8,1
45500,3,-99,-99,-99
45501,3,2,4,1
45502,3,0,9,2
45503,3,2,7,1
45504,3,2,6,2
45505,3,2,61,1
45506,2,2,-99,0
45507,3,2,58,1
45508,3,2,4,2
45509,2,2,52,1
45510,3,2,15,2
45511,1,2,8,2
45512,3,2,-99,0
45513,2,2,8,2
45514,3,2,10,1
45515,3,2,23,1
45516,3,2,9,2
45517,3,2,9,1
45518,2,1,5,1
45519,3,0,19,1
45520,2,2,6,3
45521,2,-99,-99,-99
45522,3,0,44,2
45523,1,-99,-99,-99
45524,3,2,24,2
45525,3,2,6,2
45526,3,2,23,2
45527,3,2,-99,0
45528,3,0,16,1
45529,2,2,38,2
45530,3,2,59,1
45531,3,1,25,1
45532,3,2,45,2
45533,3,2,4,1
45534,3,0,-99,0
45535,2,-99,-99,-99
45536,3,1,11,1
45537,3,0,8,1
45538,3,2,7,1
45539,3,0,21,2
45540,3,2,10,2
45541,3,2,-99,0
45542,4,2,-99,0
45543,2,2,10,2
45544,2,2,75,2
45545,3,2,16,2
45546,2,2,4,2
45547,1,2,180,1
45548,1,2,39,1
45549,5,-99,-99,-99
45550,3,2,9,2
45551,3,-99,-99,-99
45552,2,2,4,2
45553,2,2,38,1
45554,3,2,9,1
45555,3,0,9,1
45556,3,2,22,1
45557,3,2,39,1
45558,3,1,106,1
45559,3,1,24,1
45560,3,0,-99,0
45561,1,2,38,1
45562,3,2,2,3
45563,3,2,4,1
45564,2,2,25,1
45565,4,1,33,1
45566,3,2,9,2
45567,3,2,3,2
45568,3,0,-99,2
45569,3,2,15,1
45570,2,1,-99,0
45571,3,2,-99,0
45572,1,2,54,1
45573,2,0,8,2
45574,3,2,29,1
45575,2,2,10,1
45576,2,2,122,2
45577,3,2,30,2
45578,1,2,9,1
45579,2,2,27,1
45580,2,0,-99,0
45581,2,2,9,1
45582,3,2,20,1
45583,2,2,20,1
45584,3,2,7,1
45585,3,0,11,1
45586,3,2,12,2
45587,2,0,45,2
45588,3,2,25,2
45589,2,2,-99,4
45590,4,2,-99,0
45591,2,2,-99,0
45592,2,2,24,1
45593,3,0,6,1
45594,2,2,17,1
45595,2,0,12,2
45596,2,2,6,1
45597,2,2,38,2
45598,2,2,-99,0
45599,1,-99,-99,-99
45600,1,2,10,1
45601,3,2,14,1
45602,3,-99,-99,-99
45603,3,0,5,3
45604,2,2,35,2
45605,3,2,7,1
45606,4,-99,-99,-99
45607,3,0,15,3
45608,3,0,26,1
45609,3,2,36,2
45610,3,0,28,2
45611,3,2,10,1
45612,4,2,15,2
45613,3,2,22,2
45614,3,2,47,2
45615,3,0,22,1
45616,3,-99,-99,-99
45617,3,-99,-99,-99
45618,4,0,-99,0
45619,5,2,122,2
45620,3,0,6,2
45621,3,2,52,1
45622,3,2,54,2
45623,3,2,8,1
45624,3,1,18,1
45625,2,2,6,2
45626,3,2,11,2
45627,2,2,33,2
45628,3,2,7,2
45629,1,2,54,4
45630,2,2,10,2
45631,3,2,14,1
45632,2,2,8,1
45633,3,2,32,1
45634,2,1,68,1
45635,3,2,8,2
45636,2,2,3,2
45637,5,2,8,2
45638,3,2,31,2
45639,2,2,36,1
45640,3,2,13,1
45641,3,2,7,2
45642,3,1,-99,2
45643,3,2,9,1
45644,3,2,2,2
45645,2,2,8,1
45646,3,1,-99,1
45647,3,2,7,1
45648,1,2,17,1
45649,3,2,7,1
45650,3,2,42,2
45651,2,-99,-99,-99
45652,3,0,-99,0
45653,2,2,58,2
45654,3,-99,-99,-99
45655,2,1,15,1
45656,3,2,72,2
45657,1,2,9,2
45658,3,2,11,2
45659,3,2,15,1
45660,3,-99,-99,-99
45661,3,2,44,2
45662,3,1,21,1
45663,2,2,-99,0
45664,2,2,43,2
45665,2,2,42,1
45666,1,2,3,3
45667,4,2,12,2
45668,2,2,4,2
45669,3,2,7,1
45670,3,2,7,1
45671,3,2,11,2
45672,2,2,2,1
45673,3,1,71,1
45674,3,2,13,2
45675,3,2,60,1
45676,1,2,10,1
45677,3,1,16,1
45678,3,-99,-99,-99
45679,1,2,6,1
45680,2,2,57,2
45681,3,2,-99,0
45682,1,2,5,1
45683,2,1,14,1
45684,4,2,14,1
45685,2,2,4,2
45686,3,2,13,2
45687,3,1,38,1
45688,2,2,16,1
45689,3,2,48,1
45690,2,2,5,2
45691,2,2,13,1
45692,3,2,12,2
45693,3,2,22,2
45694,3,2,11,1
45695,3,0,15,1
45696,3,0,6,1
45697,3,2,18,2
45698,3,2,11,1
45699,2,2,9,3
45700,3,2,-99,0
45701,2,2,15,2
45702,4,2,1,1
45703,2,2,-99,0
45704,2,2,-99,0
45705,3,2,54,2
45706,3,2,12,2
45707,3,2,1,1
45708,4,1,10,1
45709,3,-99,-99,-99
45710,3,2,10,1
45711,1,2,60,1
45712,3,2,12,1
45713,3,2,-99,0
45714,2,2,-99,4
45715,2,2,5,2
45716,3,2,5,2
45717,3,2,3,2
45718,1,2,4,2
45719,2,0,8,2
45720,1,2,22,1
45721,2,0,10,1
45722,2,0,34,1
45723,2,2,5,1
45724,1,0,3,2
45725,3,2,15,2
45726,3,2,-2,3
45727,2,2,-99,1
45728,1,2,20,1
45729,3,2,66,1
45730,3,2,8,2
45731,3,2,19,1
45732,3,2,65,1
45733,3,2,1,2
45734,3,2,8,2
45735,1,-99,-99,-99
45736,3,2,6,2
45737,2,2,9,2
45738,1,2,7,2
45739,4,2,9,1
45740,3,2,11,2
45741,3,1,7,1
45742,2,0,60,2
45743,1,-99,-99,-99
45744,3,1,61,1
45745,3,2,-99,0
45746,2,2,103,2
45747,3,2,9,1
45748,3,2,86,2
45749,3,0,8,1
45750,4,1,9,1
45751,3,2,83,1
45752,2,2,0,1
45753,3,2,3,1
45754,3,2,15,1
45755,3,2,22,2
45756,2,-99,-99,-99
45757,3,2,8,2
45758,3,-99,-99,-99
45759,2,2,16,2
45760,2,2,14,2
45761,2,2,12,1
45762,3,0,-99,0
45763,1,2,14,2
45764,4,0,-99,2
45765,2,2,0,3
45766,1,2,11,2
45767,2,2,33,2
45768,4,2,7,1
45769,2,2,1,1
45770,2,2,5,1
45771,1,2,11,2
45772,1,2,-99,0
45773,1,2,98,2
45774,2,2,15,1
45775,1,2,17,2
45776,1,2,16,1
45777,1,2,55,1
45778,3,2,59,2
45779,1,2,12,2
45780,3,-99,-99,-99
45781,3,0,-99,0
45782,1,-99,-99,-99
45783,3,2,95,1
45784,1,2,44,1
45785,3,2,3,1
45786,2,2,8,1
45787,2,2,19,2
45788,3,2,64,1
45789,3,2,11,2
45790,2,2,-99,0
45791,3,2,21,2
45792,2,2,-99,0
45793,1,2,12,2
45794,2,-99,-99,-99
45795,2,2,16,2
45796,2,2,37,2
45797,3,2,-99,2
45798,3,1,47,1
45799,3,2,0,2
45800,2,2,2,2
45801,2,2,12,2
45802,3,2,10,1
45803,2,2,6,1
45804,1,2,36,2
45805,3,2,11,1
45806,3,2,10,1
45807,2,2,68,2
45808,3,2,7,2
45809,3,2,1,3
45810,2,2,14,2
45811,3,2,15,2
45812,3,2,69,1
45813,3,2,15,2
45814,3,2,13,2
45815,3,0,73,1
45816,3,-99,-99,-99
45817,4,2,-99,0
45818,3,2,0,3
45819,3,-99,-99,-99
45820,1,-99,-99,-99
45821,3,2,-99,2
45822,2,0,6,2
45823,3,1,4,1
45824,3,0,30,2
45825,1,2,40,2
45826,3,-99,-99,-99
45827,3,0,75,1
45828,2,0,60,2
45829,2,2,3,2
45830,2,2,18,2
45831,2,2,32,2
45832,3,2,16,2
45833,3,2,4,3
45834,3,0,7,2
45835,3,2,19,2
45836,3,2,1,1
45837,2,2,41,1
45838,3,2,3,1
45839,0,1,-99,0
45840,3,1,6,1
45841,2,2,-99,4
45842,2,0,42,2
45843,2,2,27,2
45844,1,-99,-99,-99
45845,2,0,30,2
45846,3,-99,-99,-99
45847,3,2,-99,0
45848,2,2,21,2
45849,2,2,12,1
45850,3,0,-99,2
45851,2,0,-99,0
45852,2,2,-99,0
45853,2,2,91,1
45854,2,-99,-99,-99
45855,3,2,7,3
45856,3,2,33,1
45857,4,-99,-99,-99
45858,1,2,-99,0
45859,2,2,4,2
45860,3,2,-99,4
45861,1,2,10,1
45862,3,2,6,1
45863,2,2,8,1
45864,2,-99,-99,-99
45865,3,0,8,2
45866,2,2,10,2
45867,2,2,6,2
45868,3,2,5,1
45869,3,2,-99,0
45870,3,2,-99,0
45871,1,2,46,1
45872,3,2,59,1
45873,3,2,14,1
45874,1,2,22,2
45875,2,2,1,2
45876,3,0,145,2
45877,2,2,8,1
45878,2,2,-99,0
45879,2,1,-99,2
45880,1,1,23,1
45881,3,0,11,2
45882,2,0,14,2
45883,1,2,5,1
45884,3,2,2,3
45885,3,2,0,2
45886,3,2,17,1
45887,1,2,-1,3
45888,3,2,-99,0
45889,3,1,9,1
45890,2,2,31,1
45891,3,2,6,2
45892,1,2,74,1
45893,2,2,1,2
45894,3,2,71,2
45895,3,-99,-99,-99
45896,2,2,8,1
45897,2,0,10,2
45898,2,0,13,1
45899,3,-99,-99,-99
45900,2,2,-99,2
45901,3,2,28,1
45902,3,2,14,2
45903,3,0,-99,2
45904,3,0,10,2
45905,2,2,-99,0
45906,2,2,28,2
45907,4,1,8,1
45908,2,2,46,2
45909,3,2,5,1
45910,2,2,5,1
45911,3,2,11,1
45912,1,2,0,2
45913,4,0,11,1
45914,2,-99,-99,-99
45915,3,2,16,1
45916,4,2,5,1
45917,2,2,12,1
45918,3,2,43,1
45919,3,2,11,1
45920,2,2,8,3
45921,3,2,61,2
45922,2,2,9,2
45923,2,0,-3,3
45924,3,2,3,1
45925,3,2,3,1
45926,1,2,-2,3
45927,3,2,22,1
45928,2,2,3,1
45929,2,-99,-99,-99
45930,1,1,38,1
45931,2,2,5,2
45932,2,2,13,1
45933,2,2,31,1
45934,2,0,25,1
45935,2,2,4,2
45936,2,2,20,1
45937,3,0,15,2
45938,3,2,8,1
45939,2,0,-99,0
45940,3,0,-99,2
45941,3,1,3,1
45942,3,0,-99,0
45943,2,2,32,2
45944,3,2,10,2
45945,3,2,10,4
45946,3,2,-99,0
45947,1,0,-99,4
45948,3,0,-99,2
45949,3,2,2,1
45950,2,2,3,1
45951,3,2,5,1
45952,2,2,34,1
45953,3,2,12,1
45954,1,2,-99,0
45955,3,2,10,1
45956,2,0,27,2
45957,3,2,6,3
45958,3,2,6,1
45959,3,2,8,2
45960,3,2,7,2
45961,2,2,12,2
45962,2,2,-99,0
45963,3,2,1,1
45964,3,2,34,2
45965,3,2,4,2
45966,3,2,6,3
45967,5,1,8,1
45968,1,1,1,1
45969,3,-99,-99,-99
45970,3,2,9,2
45971,3,2,13,2
45972,1,2,18,1
45973,2,2,16,2
45974,3,2,-99,0
45975,2,2,10,2
45976,3,2,11,2
45977,2,0,-99,0
45978,1,0,31,1
45979,2,-99,-99,-99
45980,3,2,6,2
45981,3,1,11,1
45982,1,2,91,2
45983,2,0,-99,0
45984,3,2,3,3
45985,0,2,11,2
45986,3,2,-99,2
45987,1,2,0,3
45988,3,2,16,1
45989,2,2,12,1
45990,3,2,36,2
45991,3,2,46,2
45992,3,-99,-99,-99
45993,2,2,20,2
45994,3,2,25,2
45995,2,2,17,2
45996,3,2,-99,2
45997,3,2,11,2
45998,3,2,99,1
45999,3,2,4,2
46000,3,2,4,2
46001,2,0,43,1
46002,1,2,69,2
46003,3,0,4,2
46004,3,2,-99,0
46005,3,2,11,2
46006,3,0,4,2
46007,3,2,14,2
46008,2,2,11,2
46009,3,2,83,2
46010,3,2,43,1
46011,2,1,13,1
46012,3,2,9,1
46013,1,2,3,1
46014,2,0,9,2
46015,2,-99,-99,-99
46016,2,2,-99,0
46017,2,2,38,2
46018,2,2,8,2
46019,1,1,9,1
46020,2,0,83,2
46021,2,0,36,2
46022,2,2,54,2
46023,3,2,8,2
46024,2,2,-99,2
46025,3,2,4,1
46026,2,2,41,2
46027,3,2,6,2
46028,3,2,11,1
46029,3,2,-99,0
46030,2,2,96,1
46031,3,2,8,1
46032,2,2,16,1
46033,2,2,16,2
46034,2,2,40,1
46035,3,2,-99,0
46036,2,2,26,2
46037,3,2,8,2
46038,3,2,16,2
46039,3,2,2,2
46040,1,2,24,2
46041,3,2,10,1
46042,2,2,12,1
46043,1,2,11,2
46044,2,2,13,1
46045,2,-99,-99,-99
46046,3,1,27,1
46047,3,2,6,1
46048,3,0,7,1
46049,3,-99,-99,-99
46050,2,2,33,2
46051,3,2,0,2
46052,3,2,4,2
46053,3,2,35,1
46054,2,-99,-99,-99
46055,2,2,-99,0
46056,1,1,3,1
46057,2,2,15,2
46058,2,2,9,1
46059,3,2,6,1
46060,3,2,-99,0
46061,2,2,45,2
46062,3,2,5,2
46063,3,2,8,1
46064,2,2,12,1
46065,2,1,4,1
46066,3,2,15,2
46067,3,2,12,2
46068,1,2,1,2
46069,2,1,-99,2
46070,2,2,11,1
46071,3,2,25,2
46072,1,2,35,1
46073,3,2,-99,2
46074,3,2,10,2
46075,2,-99,-99,-99
46076,1,2,24,2
46077,2,1,5,1
46078,2,2,35,2
46079,2,-99,-99,-99
46080,3,2,4,1
46081,3,0,4,1
46082,2,-99,-99,-99
46083,3,2,-99,0
46084,2,1,-99,0
46085,3,2,43,2
46086,2,2,18,2
46087,3,2,-99,0
46088,3,2,54,2
46089,3,2,8,2
46090,2,0,53,2
46091,2,2,59,1
46092,2,0,11,2
46093,2,2,20,2
46094,3,1,5,1
46095,3,2,10,1
46096,1,1,10,1
46097,2,2,6,2
46098,1,2,-99,0
46099,3,2,35,1
46100,3,2,6,2
46101,2,2,16,2
46102,2,2,33,2
46103,2,2,-99,0
46104,3,2,81,2
46105,1,2,-99,0
46106,2,-99,-99,-99
46107,2,2,-99,0
46108,3,2,-99,0
46109,3,-99,-99,-99
46110,3,2,-99,0
46111,3,2,14,1
46112,2,2,6,1
46113,3,2,65,1
46114,3,2,4,1
46115,3,2,6,2
46116,2,2,-99,0
46117,2,1,3,1
46118,3,2,23,2
46119,1,2,22,2
46120,1,2,6,2
46121,3,-99,-99,-99
46122,2,2,0,2
46123,2,2,38,1
46124,2,2,-99,0
46125,1,2,-99,0
46126,2,2,85,2
46127,3,2,4,1
46128,3,1,12,1
46129,2,2,-99,2
46130,1,0,10,2
46131,3,2,5,1
46132,2,0,9,1
46133,2,2,8,2
46134,3,2,15,2
46135,2,2,10,1
46136,2,-99,-99,-99
46137,2,1,9,1
46138,2,1,10,1
46139,2,2,-99,0
46140,1,-99,-99,-99
46141,1,2,79,2
46142,1,2,2,2
46143,3,0,12,1
46144,2,2,5,2
46145,2,2,4,3
46146,3,2,5,2
46147,1,-99,-99,-99
46148,3,2,5,3
46149,1,1,41,1
46150,1,2,19,2
46151,3,2,19,2
46152,1,2,62,2
46153,3,2,3,1
46154,2,2,-99,0
46155,3,2,-99,0
46156,3,0,-99,0
46157,3,2,2,1
46158,3,2,-99,0
46159,2,0,8,1
46160,3,-99,-99,-99
46161,3,1,53,2
46162,2,2,4,3
46163,3,0,1,2
46164,2,2,9,2
46165,2,2,5,1
46166,2,2,-99,0
46167,2,2,2,2
46168,2,2,1,2
46169,1,1,38,1
46170,2,2,1,2
46171,3,2,7,1
46172,2,2,6,1
46173,2,2,9,2
46174,2,2,3,3
46175,3,2,6,2
46176,2,2,11,2
46177,3,2,5,2
46178,2,-99,-99,-99
46179,2,2,40,1
46180,3,2,5,2
46181,2,-99,-99,-99
46182,2,2,21,2
46183,2,-99,-99,-99
46184,3,2,2,1
46185,3,2,0,3
46186,2,-99,-99,-99
46187,1,2,11,2
46188,2,2,11,2
46189,2,0,-99,1
46190,2,2,67,2
46191,2,2,23,1
46192,3,2,3,1
46193,2,1,5,1
46194,3,2,6,1
46195,2,0,39,2
46196,3,2,13,2
46197,2,2,-99,0
46198,4,0,51,1
46199,1,2,14,2
46200,3,2,14,2
46201,3,0,8,2
46202,3,2,6,2
46203,3,0,-99,0
46204,3,2,-99,0
46205,2,0,80,1
46206,3,2,6,2
46207,3,2,2,2
46208,3,2,7,1
46209,2,0,-99,0
46210,2,2,4,2
46211,3,2,5,2
46212,3,-99,-99,-99
46213,2,2,31,1
46214,4,2,8,2
46215,2,2,9,1
46216,3,2,-99,0
46217,2,2,21,1
46218,1,-99,-99,-99
46219,3,2,4,1
46220,2,-99,-99,-99
46221,2,2,100,1
46222,3,2,6,1
46223,3,2,7,2
46224,4,2,5,3
46225,2,2,-99,0
46226,3,-99,-99,-99
46227,3,2,24,1
46228,3,2,15,2
46229,1,2,3,1
46230,3,2,8,2
46231,3,2,2,1
46232,3,2,3,1
46233,3,1,53,1
46234,3,2,3,2
46235,3,-99,-99,-99
46236,2,2,56,2
46237,2,2,5,2
46238,1,2,4,3
46239,2,2,44,2
46240,2,2,-99,0
46241,3,2,5,2
46242,2,1,11,1
46243,2,2,-99,0
46244,3,1,11,1
46245,1,2,-99,0
46246,2,2,75,2
46247,3,2,2,2
46248,3,1,16,1
46249,3,2,1,1
46250,4,2,7,1
46251,3,2,5,2
46252,1,0,34,2
46253,2,2,16,1
46254,3,0,72,2
46255,1,1,37,1
46256,3,0,-99,0
46257,3,-99,-99,-99
46258,3,2,4,2
46259,1,2,4,2
46260,3,2,-99,0
46261,2,2,-99,0
46262,3,2,5,1
46263,3,2,5,2
46264,3,2,12,1
46265,2,2,-99,0
46266,3,0,28,2
46267,3,2,5,2
46268,3,2,-99,0
46269,1,2,45,2
46270,3,2,34,1
46271,1,0,-1,3
46272,2,2,21,1
46273,2,2,-99,2
46274,2,2,9,2
46275,2,0,20,1
46276,3,2,4,2
46277,2,2,6,2
46278,2,1,28,1
46279,3,2,4,2
46280,2,0,9,2
46281,2,2,-1,3
46282,3,0,4,3
46283,2,-99,-99,-99
46284,3,2,7,2
46285,2,2,-99,0
46286,3,2,-99,0
46287,4,-99,-99,-99
46288,3,2,7,1
46289,2,1,93,1
46290,3,2,-99,0
46291,2,2,-3,3
46292,2,2,54,2
46293,5,2,49,2
46294,3,2,15,2
46295,2,2,3,1
46296,1,2,-1,3
46297,3,0,8,1
46298,3,2,-99,1
46299,1,2,0,2
46300,1,2,10,1
46301,3,2,2,1
46302,1,0,13,2
46303,2,-99,-99,-99
46304,2,2,1,1
46305,3,0,-99,2
46306,2,2,6,1
46307,2,2,10,2
46308,3,2,4,2
46309,2,0,13,1
46310,3,0,2,1
46311,1,-99,-99,-99
46312,2,2,-99,0
46313,3,2,0,1
46314,2,0,12,1
46315,1,2,-5,3
46316,3,2,11,1
46317,1,2,6,1
46318,2,-99,-99,-99
46319,3,0,-99,0
46320,2,2,-99,0
46321,3,2,3,1
46322,3,2,0,3
46323,3,0,35,2
46324,2,2,3,2
46325,2,2,-99,0
46326,3,2,3,1
46327,2,-99,-99,-99
46328,2,2,1,3
46329,3,0,-99,1
46330,2,2,8,1
46331,1,2,19,2
46332,2,2,8,1
46333,4,0,10,1
46334,3,-99,-99,-99
46335,3,0,59,1
46336,3,2,2,1
46337,3,-99,-99,-99
46338,2,-99,-99,-99
46339,2,2,3,2
46340,3,2,9,2
46341,3,2,1,1
46342,2,0,4,2
46343,2,2,58,1
46344,3,2,7,1
46345,2,2,9,1
46346,3,2,29,1
46347,1,2,9,1
46348,2,0,56,2
46349,3,2,10,1
46350,2,2,8,2
46351,2,2,18,2
46352,3,2,10,2
46353,3,0,1,2
46354,2,2,11,2
46355,2,0,-99,0
46356,3,0,113,1
46357,3,2,7,2
46358,2,2,17,2
